Segment Code,Ship Mode Code,Product_ID,Sales,Quantity,Discount,Profit,Category_Id,Date,State_Code
11,S22,1012,72.744,7,0.2,-12.7302,A67,06-06-2024,NY
11,S23,1012,1287.45,5,0,244.6155,A67,06-06-2024,NY
12,S21,1012,53.04,3,0.2,-4.641,A67,06-06-2024,NY
12,S22,1012,288,4,0.2,57.6,A67,06-06-2024,NY
11,S22,1012,271.968,4,0.2,54.3936,A67,06-06-2024,NY
11,S21,1012,34.77,3,0,11.4741,A67,06-06-2024,NY
11,S23,1012,299.97,3,0,131.9868,A67,06-06-2024,NY
11,S22,1012,89.97,3,0,39.5868,A67,06-06-2024,NY
11,S22,1012,31.86,2,0,11.151,A67,06-06-2024,NY
12,S21,1012,617.976,3,0.2,-7.7247,A67,06-06-2024,NY
11,S22,1012,209.94,6,0,39.8886,A67,06-06-2024,NY
11,S21,1012,239.97,3,0,86.3892,A67,06-06-2024,NY
13,S23,1012,50.12,7,0.2,-0.6265,A67,06-06-2024,NY
13,S20,1012,30.84,3,0,6.168,A67,06-06-2024,NY
12,S22,1012,95.976,3,0.2,15.5961,A67,06-06-2024,NY
11,S22,1012,159.98,2,0,57.5928,A67,06-06-2024,NY
11,S22,1012,29.34,3,0,10.8558,A67,06-06-2024,NY
11,S20,1012,1119.888,14,0.2,209.979,A67,06-06-2024,NY
12,S22,1012,46.864,2,0.2,7.6154,A67,06-06-2024,NY
12,S21,1012,89.97,3,0,18.8937,A67,06-06-2024,NY
13,S22,1012,72,1,0.2,14.4,A67,06-06-2024,NY
12,S21,1012,47.496,1,0.2,-1.1874,A67,06-06-2024,NY
13,S22,1012,104.75,5,0,21.9975,A67,06-06-2024,NY
11,S22,1012,18.528,2,0.2,4.4004,A67,06-06-2024,NY
11,S22,1012,5.95,1,0,0.833,A67,06-06-2024,NY
12,S20,1012,239.94,6,0,26.3934,A67,06-06-2024,NY
13,S21,1012,100.8,2,0.2,21.42,A67,06-06-2024,NY
12,S23,1012,99.98,2,0,7.9984,A67,06-06-2024,NY
11,S22,1012,20.97,3,0,9.0171,A67,06-06-2024,NY
11,S22,1012,139.96,4,0,9.7972,A67,06-06-2024,NY
12,S22,1012,108.768,4,0.2,2.7192,A67,06-06-2024,NY
11,S22,1012,479.97,3,0,163.1898,A67,06-06-2024,NY
11,S23,1012,189.95,5,0,45.588,A67,06-06-2024,NY
11,S23,1012,149.95,5,0,31.4895,A67,06-06-2024,NY
12,S23,1012,21.98,2,0,8.5722,A67,06-06-2024,NY
12,S22,1012,23.08,2,0,6.924,A67,06-06-2024,NY
12,S22,1012,279.95,5,0,67.188,A67,06-06-2024,NY
11,S22,1012,89.97,3,0,18.8937,A67,06-06-2024,NY
13,S22,1012,791.88,3,0.2,128.6805,A67,06-06-2024,NY
11,S21,1012,207.984,2,0.2,36.3972,A67,06-06-2024,NY
13,S21,1012,22.96,2,0,4.3624,A67,06-06-2024,NY
12,S22,1012,475.944,7,0.2,95.1888,A67,06-06-2024,NY
13,S23,1012,159.98,2,0,47.994,A67,06-06-2024,NY
11,S22,1012,99.98,2,0,42.9914,A67,06-06-2024,NY
12,S23,1012,23.2,2,0.2,1.45,A67,06-06-2024,NY
11,S22,1012,255.42,9,0,104.7222,A67,06-06-2024,NY
12,S22,1012,2.376,3,0.2,0.7425,A67,06-06-2024,NY
12,S22,1012,55.76,4,0,7.8064,A67,06-06-2024,NY
13,S22,1012,21.728,4,0.2,3.8024,A67,06-06-2024,NY
12,S22,1012,102.24,4,0.2,-16.614,A67,06-06-2024,NY
12,S22,1012,39.816,3,0.2,7.4655,A67,06-06-2024,NY
12,S23,1012,199.95,5,0,63.984,A67,06-06-2024,NY
11,S23,1012,47.92,2,0.2,11.98,A67,06-06-2024,NY
11,S23,1012,41.424,2,0.2,8.2848,A67,06-06-2024,NY
12,S22,1012,45.48,4,0,15.918,A67,06-06-2024,NY
12,S22,1012,47.904,1,0.2,-2.994,A67,06-06-2024,NY
12,S23,1012,50,2,0,10.5,A67,06-06-2024,NY
12,S22,1012,31.8,3,0,13.674,A67,06-06-2024,NY
12,S23,1012,1071,9,0,171.36,A67,06-06-2024,NY
11,S22,1012,45,3,0,4.95,A67,06-06-2024,NY
12,S22,1012,30.08,2,0.2,-5.264,A67,06-06-2024,NY
12,S22,1012,252.8,4,0.2,-31.6,A67,06-06-2024,NY
11,S22,1012,27.192,3,0.2,0.3399,A67,06-06-2024,NY
13,S23,1012,319.984,2,0.2,91.9954,A67,06-06-2024,NY
12,S22,1012,120,6,0,46.8,A67,06-06-2024,NY
12,S22,1012,1649.75,5,0,544.4175,A67,06-06-2024,NY
11,S22,1012,1.98,2,0,0.891,A67,06-06-2024,NY
13,S22,1012,151.96,4,0,36.4704,A67,06-06-2024,NY
12,S21,1012,132.52,5,0.2,34.7865,A67,06-06-2024,NY
12,S21,1012,431.976,3,0.2,-75.5958,A67,06-06-2024,NY
11,S22,1012,70.72,4,0.2,-6.188,A67,06-06-2024,NY
11,S21,1012,102.13,7,0,15.3195,A67,06-06-2024,NY
11,S22,1012,139.96,5,0.2,-1.7495,A67,06-06-2024,NY
13,S22,1012,3.152,2,0.2,0.4728,A67,06-06-2024,NY
12,S21,1012,177,3,0,30.09,A67,06-06-2024,NY
12,S22,1012,89.544,7,0.2,12.3123,A67,06-06-2024,NY
13,S22,1012,95.984,2,0.2,11.998,A67,06-06-2024,NY
13,S22,1012,26.96,2,0,3.7744,A67,06-06-2024,NY
11,S23,1012,16.59,1,0,5.8065,A67,06-06-2024,NY
12,S22,1012,51.56,5,0.2,-6.445,A67,06-06-2024,NY
12,S22,1012,58.416,2,0.2,16.7946,A67,06-06-2024,NY
12,S20,1012,223.96,5,0.2,11.198,A67,06-06-2024,NY
12,S22,1012,89.97,3,0,39.5868,A67,06-06-2024,NY
12,S21,1012,89.97,3,0,37.7874,A67,06-06-2024,NY
11,S22,1012,159.98,2,0,57.5928,A67,06-06-2024,NY
11,S22,1012,239.97,3,0,86.3892,A67,06-06-2024,NY
12,S22,1012,431.136,9,0.2,-26.946,A67,06-06-2024,NY
12,S22,1012,39.992,1,0.2,6.9986,A67,06-06-2024,NY
11,S22,1012,10.384,2,0.2,2.2066,A67,06-06-2024,NY
12,S23,1012,319.968,4,0.2,95.9904,A67,06-06-2024,NY
11,S22,1012,895.944,7,0.2,190.3881,A67,06-06-2024,NY
13,S22,1012,12.12,4,0,2.5452,A67,06-06-2024,NY
13,S22,1012,159.8,4,0,70.312,A67,06-06-2024,NY
12,S21,1012,272.61,13,0,98.1396,A67,06-06-2024,NY
11,S22,1012,62.31,3,0,22.4316,A67,06-06-2024,NY
11,S22,1012,159.98,2,0,57.5928,A67,06-06-2024,NY
12,S22,1012,79.99,1,0,28.7964,A67,06-06-2024,NY
11,S23,1012,124.25,7,0,48.4575,A67,06-06-2024,NY
12,S22,1012,153.824,11,0.2,38.456,A67,06-06-2024,NY
12,S22,1012,127.984,2,0.2,25.5968,A67,06-06-2024,NY
12,S22,1012,191.968,4,0.2,28.7952,A67,06-06-2024,NY
12,S22,1012,223.58,14,0,87.1962,A67,06-06-2024,NY
11,S22,1012,151.2,3,0.2,32.13,A67,06-06-2024,NY
11,S23,1012,83.97,3,0,15.9543,A67,06-06-2024,NY
11,S23,1012,39.89,1,0,14.7593,A67,06-06-2024,NY
13,S23,1012,18,1,0,3.24,A67,06-06-2024,NY
12,S22,1012,36.24,1,0,15.2208,A67,06-06-2024,NY
11,S22,1012,79.99,1,0,28.7964,A67,06-06-2024,NY
12,S22,1006,48.86,7,0,14.1694,F43,06-06-2024,MI
12,S22,1006,124.2,3,0.2,15.525,F43,06-06-2024,MI
11,S21,1006,190.92,5,0.6,-147.963,F43,06-06-2024,MI
12,S22,1006,6.16,2,0,2.9568,F43,06-06-2024,MI
12,S22,1006,79.76,4,0,22.3328,F43,06-06-2024,MI
12,S22,1006,97.04,2,0.2,1.213,F43,06-06-2024,MI
11,S21,1006,9.708,3,0.6,-5.8248,F43,06-06-2024,MI
12,S23,1006,19.3,5,0.6,-14.475,F43,06-06-2024,MI
12,S23,1006,53.34,3,0,16.5354,F43,06-06-2024,MI
13,S23,1006,96.53,7,0,40.5426,F43,06-06-2024,MI
12,S22,1006,102.36,3,0.2,-3.8385,F43,06-06-2024,MI
11,S22,1006,41.96,2,0,10.9096,F43,06-06-2024,MI
12,S21,1006,47.04,3,0,18.3456,F43,06-06-2024,MI
13,S23,1006,238.56,3,0,26.2416,F43,06-06-2024,MI
12,S22,1006,43.12,14,0,20.6976,F43,06-06-2024,MI
11,S23,1006,82.8,2,0.2,10.35,F43,06-06-2024,MI
13,S22,1006,93.888,4,0.2,12.9096,F43,06-06-2024,MI
11,S22,1006,35.168,7,0.2,9.6712,F43,06-06-2024,MI
12,S21,1006,72.704,4,0.2,19.0848,F43,06-06-2024,MI
13,S22,1006,258.072,3,0.2,0,F43,06-06-2024,MI
12,S23,1006,419.68,5,0.6,-356.728,F43,06-06-2024,MI
12,S23,1006,11.688,3,0.6,-4.6752,F43,06-06-2024,MI
12,S23,1006,4.044,3,0.6,-2.8308,F43,06-06-2024,MI
11,S22,1006,12.132,9,0.6,-8.4924,F43,06-06-2024,MI
12,S21,1006,5.28,3,0,2.3232,F43,06-06-2024,MI
11,S21,1006,300.416,8,0.2,78.8592,F43,06-06-2024,MI
11,S21,1006,218.352,3,0.2,-24.5646,F43,06-06-2024,MI
11,S22,1006,77.6,4,0,38.024,F43,06-06-2024,MI
11,S23,1006,26.8,2,0,12.864,F43,06-06-2024,MI
11,S23,1006,15.136,4,0.2,3.5948,F43,06-06-2024,MI
11,S23,1006,15.232,1,0.2,1.7136,F43,06-06-2024,MI
11,S22,1006,87.54,3,0,37.6422,F43,06-06-2024,MI
11,S23,1006,15.992,1,0.2,0.9995,F43,06-06-2024,MI
12,S22,1006,47.12,8,0,20.7328,F43,06-06-2024,MI
11,S22,1006,2.96,1,0.2,0.777,F43,06-06-2024,MI
11,S22,1006,56.56,4,0,14.7056,F43,06-06-2024,MI
11,S23,1006,28.4,2,0,11.076,F43,06-06-2024,MI
12,S23,1006,12.22,1,0,3.666,F43,06-06-2024,MI
12,S23,1006,2.91,1,0,1.3677,F43,06-06-2024,MI
13,S22,1006,23.56,5,0.2,7.068,F43,06-06-2024,MI
13,S22,1006,254.744,7,0.6,-312.0614,F43,06-06-2024,MI
12,S22,1006,40.2,3,0,19.296,F43,06-06-2024,MI
12,S22,1006,255.76,4,0,81.8432,F43,06-06-2024,MI
12,S22,1006,69.3,9,0,22.869,F43,06-06-2024,MI
12,S21,1006,126.3,3,0,40.416,F43,06-06-2024,MI
13,S22,1006,45.696,3,0.2,5.1408,F43,06-06-2024,MI
12,S22,1006,47.94,3,0,2.397,F43,06-06-2024,MI
12,S22,1006,66.112,4,0.6,-84.2928,F43,06-06-2024,MI
12,S21,1006,34.504,1,0.2,6.0382,F43,06-06-2024,MI
12,S23,1006,42.6,3,0,16.614,F43,06-06-2024,MI
12,S23,1006,13.128,3,0.2,3.7743,F43,06-06-2024,MI
12,S22,1006,8.792,1,0.6,-5.7148,F43,06-06-2024,MI
12,S22,1006,327.76,8,0,91.7728,F43,06-06-2024,MI
12,S22,1006,45.696,3,0.2,5.1408,F43,06-06-2024,MI
11,S23,1006,40.48,2,0,15.7872,F43,06-06-2024,MI
11,S23,1006,9.94,2,0,3.0814,F43,06-06-2024,MI
11,S23,1006,88.02,3,0,27.2862,F43,06-06-2024,MI
13,S22,1006,35.56,7,0,12.0904,F43,06-06-2024,MI
13,S22,1006,1049.2,5,0,272.792,F43,06-06-2024,MI
11,S22,1006,18.84,3,0,6.0288,F43,06-06-2024,MI
11,S23,1006,14.8,4,0,6.068,F43,06-06-2024,MI
12,S21,1006,30.36,5,0.2,8.7285,F43,06-06-2024,MI
13,S22,1006,23.976,3,0.6,-14.3856,F43,06-06-2024,MI
12,S22,1006,82.524,3,0.6,-41.262,F43,06-06-2024,MI
12,S23,1006,104.01,1,0,14.5614,F43,06-06-2024,MI
11,S22,1006,15.072,3,0.2,4.1448,F43,06-06-2024,MI
11,S23,1006,209.88,3,0,35.6796,F43,06-06-2024,MI
12,S21,1006,9.94,2,0,3.0814,F43,06-06-2024,MI
12,S22,1006,103.056,3,0.2,24.4758,F43,06-06-2024,MI
13,S22,1006,73.32,6,0,21.996,F43,06-06-2024,MI
13,S22,1006,129.92,5,0.2,21.112,F43,06-06-2024,MI
12,S22,1006,157.74,11,0,56.7864,F43,06-06-2024,MI
12,S22,1006,79.92,4,0,28.7712,F43,06-06-2024,MI
11,S22,1006,310.88,2,0.2,23.316,F43,06-06-2024,MI
11,S22,1006,34.58,7,0,14.5236,F43,06-06-2024,MI
11,S21,1006,22.23,1,0,7.3359,F43,06-06-2024,MI
12,S21,1006,18.28,2,0,6.2152,F43,06-06-2024,MI
12,S21,1006,28.4,2,0,11.076,F43,06-06-2024,MI
12,S20,1006,18.28,2,0,6.2152,F43,06-06-2024,MI
12,S22,1006,48.896,4,0.2,8.5568,F43,06-06-2024,MI
12,S22,1006,44.46,2,0,14.6718,F43,06-06-2024,MI
11,S22,1006,51.94,1,0,21.2954,F43,06-06-2024,MI
13,S22,1006,322.59,3,0,64.518,F43,06-06-2024,MI
13,S21,1006,31.4,5,0,10.048,F43,06-06-2024,MI
12,S22,1006,17.46,2,0,5.9364,F43,06-06-2024,MI
13,S22,1006,22.2,6,0,9.102,F43,06-06-2024,MI
11,S21,1006,46.94,1,0,19.2454,F43,06-06-2024,MI
13,S22,1006,516.488,7,0.2,-12.9122,F43,06-06-2024,MI
13,S22,1006,1007.232,6,0.2,75.5424,F43,06-06-2024,MI
12,S22,1006,25.472,4,0.2,7.6416,F43,06-06-2024,MI
12,S20,1006,204.6,2,0,53.196,F43,06-06-2024,MI
12,S23,1006,127.104,6,0.2,28.5984,F43,06-06-2024,MI
11,S22,1006,520.05,5,0,72.807,F43,06-06-2024,MI
12,S22,1006,24.1,5,0,9.158,F43,06-06-2024,MI
12,S22,1006,33.11,7,0,12.9129,F43,06-06-2024,MI
12,S21,1006,151.72,4,0,27.3096,F43,06-06-2024,MI
12,S23,1006,155.25,3,0,46.575,F43,06-06-2024,MI
11,S22,1006,13.96,2,0,6.7008,F43,06-06-2024,MI
11,S22,1006,155.82,3,0,63.8862,F43,06-06-2024,MI
11,S22,1006,124.11,9,0,52.1262,F43,06-06-2024,MI
13,S22,1006,86.62,2,0,8.662,F43,06-06-2024,MI
12,S22,1006,102.36,3,0.2,-3.8385,F43,06-06-2024,MI
11,S21,1006,168.464,2,0.2,-29.4812,F43,06-06-2024,MI
11,S21,1006,282.888,9,0.2,56.5776,F43,06-06-2024,MI
13,S22,1006,108.4,2,0,22.764,F43,06-06-2024,MI
11,S22,1006,31.984,2,0.2,1.999,F43,06-06-2024,MI
13,S21,1006,8.73,3,0,4.1031,F43,06-06-2024,MI
12,S22,1006,2.328,2,0.6,-0.7566,F43,06-06-2024,MI
12,S22,1006,38.6,4,0,11.58,F43,06-06-2024,MI
12,S22,1006,204.6,2,0,53.196,F43,06-06-2024,MI
11,S22,1006,8.352,6,0.2,1.2528,F43,06-06-2024,MI
12,S23,1006,109.48,2,0,33.9388,F43,06-06-2024,MI
11,S20,1006,15.712,4,0.2,2.5532,F43,06-06-2024,MI
11,S20,1006,55.968,1,0.2,-2.0988,F43,06-06-2024,MI
11,S22,1006,17.024,2,0.2,1.7024,F43,06-06-2024,MI
12,S21,1006,113.79,3,0,20.4822,F43,06-06-2024,MI
12,S22,1006,8.73,1,0,2.9682,F43,06-06-2024,MI
12,S20,1006,47.952,3,0.2,13.7862,F43,06-06-2024,MI
12,S20,1006,63.968,2,0.2,0,F43,06-06-2024,MI
12,S20,1006,165.048,3,0.2,41.262,F43,06-06-2024,MI
12,S22,1006,12.35,1,0,5.434,F43,06-06-2024,MI
13,S22,1006,6.696,1,0.2,0.5022,F43,06-06-2024,MI
13,S22,1006,43.872,2,0.2,11.5164,F43,06-06-2024,MI
12,S21,1006,41.85,5,0,10.881,F43,06-06-2024,MI
11,S22,1006,29.328,3,0.2,3.666,F43,06-06-2024,MI
11,S22,1006,39.88,2,0,11.1664,F43,06-06-2024,MI
12,S23,1006,572.76,6,0,166.1004,F43,06-06-2024,MI
12,S23,1006,286.38,3,0,83.0502,F43,06-06-2024,MI
12,S22,1006,23.99,1,0,5.5177,F43,06-06-2024,MI
11,S22,1006,183.84,8,0,62.5056,F43,06-06-2024,MI
13,S22,1006,51.072,6,0.2,5.1072,F43,06-06-2024,MI
12,S22,1006,37.05,3,0,16.302,F43,06-06-2024,MI
12,S22,1006,25.11,3,0,6.5286,F43,06-06-2024,MI
12,S23,1006,29.78,2,0,8.0406,F43,06-06-2024,MI
12,S21,1006,1.988,1,0.6,-1.4413,F43,06-06-2024,MI
13,S21,1006,145.9,5,0,62.737,F43,06-06-2024,MI
13,S22,1006,83.952,3,0.6,-90.2484,F43,06-06-2024,MI
13,S20,1006,18.84,3,0,7.1592,F43,06-06-2024,MI
12,S22,1006,39.98,2,0,9.995,F43,06-06-2024,MI
11,S22,1006,165.28,4,0,14.8752,F43,06-06-2024,MI
13,S23,1006,37.74,3,0,12.8316,F43,06-06-2024,MI
11,S21,1006,4.928,4,0.6,-1.4784,F43,06-06-2024,MI
12,S20,1006,27.46,2,0,9.8856,F43,06-06-2024,MI
12,S22,1006,121.376,4,0.2,-3.0344,F43,06-06-2024,MI
12,S20,1006,6.688,4,0.6,-4.0128,F43,06-06-2024,MI
13,S22,1006,42.6,3,0,16.614,F43,06-06-2024,MI
11,S22,1006,9.64,2,0,3.6632,F43,06-06-2024,MI
13,S22,1006,9.94,2,0,3.0814,F43,06-06-2024,MI
12,S21,1006,8.36,2,0,3.0096,F43,06-06-2024,MI
12,S22,1006,206.112,6,0.2,48.9516,F43,06-06-2024,MI
12,S22,1006,11.648,2,0.2,3.3488,F43,06-06-2024,MI
12,S23,1006,8.32,5,0.2,2.288,F43,06-06-2024,MI
12,S21,1006,47.04,3,0,18.3456,F43,06-06-2024,MI
12,S21,1006,6.16,2,0,2.9568,F43,06-06-2024,MI
11,S21,1006,547.3,13,0,175.136,F43,06-06-2024,MI
12,S23,1006,15.992,2,0.6,-13.993,F43,06-06-2024,MI
11,S23,1006,211.96,2,0,42.392,F43,06-06-2024,MI
12,S22,1006,198.46,2,0,99.23,F43,06-06-2024,MI
12,S23,1006,17.92,5,0.2,2.464,F43,06-06-2024,MI
12,S22,1006,41.37,3,0,17.3754,F43,06-06-2024,MI
12,S21,1006,34.79,7,0,10.7849,F43,06-06-2024,MI
11,S22,1006,21.936,2,0.6,-10.4196,F43,06-06-2024,MI
11,S22,1006,42.368,2,0.2,8.4736,F43,06-06-2024,MI
11,S22,1006,14.82,3,0,6.2244,F43,06-06-2024,MI
12,S21,1006,310.88,2,0.2,23.316,F43,06-06-2024,MI
12,S22,1006,21.88,5,0.2,6.2905,F43,06-06-2024,MI
12,S22,1006,35.92,4,0,15.0864,F43,06-06-2024,MI
12,S22,1006,39.76,8,0,12.3256,F43,06-06-2024,MI
12,S22,1006,7.168,2,0.2,0.9856,F43,06-06-2024,MI
12,S21,1006,9.46,2,0,3.6894,F43,06-06-2024,MI
13,S22,1006,109.8,9,0,46.116,F43,06-06-2024,MI
12,S22,1006,215.65,5,0,73.321,F43,06-06-2024,MI
13,S22,1006,4.18,1,0,1.5048,F43,06-06-2024,MI
11,S22,1006,16.156,7,0.6,-12.117,F43,06-06-2024,MI
12,S22,1006,77.6,5,0.2,28.13,F43,06-06-2024,MI
12,S22,1006,4.656,2,0.2,1.5714,F43,06-06-2024,MI
12,S22,1006,29.32,2,0.6,-24.189,F43,06-06-2024,MI
12,S22,1006,11.84,4,0.2,3.108,F43,06-06-2024,MI
12,S22,1006,22.784,1,0.2,4.8416,F43,06-06-2024,MI
11,S22,1006,44.128,4,0.2,12.1352,F43,06-06-2024,MI
11,S23,1006,40.784,2,0.6,-30.588,F43,06-06-2024,MI
13,S23,1006,37.68,2,0,15.8256,F43,06-06-2024,MI
11,S22,1006,24.96,3,0.2,4.368,F43,06-06-2024,MI
11,S21,1006,196.45,5,0,70.722,F43,06-06-2024,MI
12,S23,1006,31.56,3,0,10.4148,F43,06-06-2024,MI
11,S21,1006,136.92,4,0,41.076,F43,06-06-2024,MI
12,S22,1006,18.96,2,0,8.532,F43,06-06-2024,MI
12,S23,1006,15.4,5,0,7.392,F43,06-06-2024,MI
13,S23,1006,14.73,3,0,4.8609,F43,06-06-2024,MI
11,S22,1006,11.54,2,0,3.462,F43,06-06-2024,MI
11,S23,1006,23.88,3,0,10.5072,F43,06-06-2024,MI
12,S23,1006,8.752,4,0.6,-3.7196,F43,06-06-2024,MI
13,S22,1006,75.36,5,0.2,20.724,F43,06-06-2024,MI
12,S21,1006,289.8,7,0.2,36.225,F43,06-06-2024,MI
12,S21,1006,25.344,6,0.2,3.4848,F43,06-06-2024,MI
12,S22,1006,17.31,3,0,5.193,F43,06-06-2024,MI
12,S22,1006,58.2,3,0,28.518,F43,06-06-2024,MI
12,S22,1006,7.712,2,0.2,1.7352,F43,06-06-2024,MI
13,S22,1006,64.944,3,0.2,6.4944,F43,06-06-2024,MI
11,S23,1006,139.86,7,0,60.1398,F43,06-06-2024,MI
12,S22,1006,14.76,5,0.6,-11.439,F43,06-06-2024,MI
12,S22,1006,43.31,1,0,4.331,F43,06-06-2024,MI
13,S22,1006,22.608,3,0.6,-10.1736,F43,06-06-2024,MI
12,S20,1006,79.384,1,0.2,29.769,F43,06-06-2024,MI
12,S22,1006,139.92,5,0.6,-150.414,F43,06-06-2024,MI
12,S22,1006,63.68,8,0,28.0192,F43,06-06-2024,MI
12,S22,1006,121.3,2,0,25.473,F43,06-06-2024,MI
12,S22,1006,22.2,6,0,9.102,F43,06-06-2024,MI
13,S22,1006,191.82,3,0,74.8098,F43,06-06-2024,MI
12,S22,1006,20.104,1,0.2,1.7591,F43,06-06-2024,MI
12,S22,1006,27.42,1,0,11.2422,F43,06-06-2024,MI
12,S22,1006,526.45,5,0,31.587,F43,06-06-2024,MI
13,S22,1006,44.4,2,0.6,-52.17,F43,06-06-2024,MI
11,S22,1006,109.48,2,0,33.9388,F43,06-06-2024,MI
12,S22,1006,435.26,7,0,95.7572,F43,06-06-2024,MI
11,S22,1006,595.38,6,0,297.69,F43,06-06-2024,MI
11,S22,1006,181.95,3,0,38.2095,F43,06-06-2024,MI
12,S22,1006,259.7,5,0,106.477,F43,06-06-2024,MI
11,S22,1006,547.136,4,0.2,-68.392,F43,06-06-2024,MI
13,S21,1006,63.2,5,0,23.384,F43,06-06-2024,MI
13,S22,1006,127.88,2,0,40.9216,F43,06-06-2024,MI
11,S22,1006,532.704,6,0.2,-26.6352,F43,06-06-2024,MI
11,S23,1006,60.288,8,0.6,-27.1296,F43,06-06-2024,MI
13,S22,1006,54.712,7,0.2,11.6263,F43,06-06-2024,MI
12,S22,1006,113.92,4,0,42.1504,F43,06-06-2024,MI
13,S21,1006,211.84,8,0,76.2624,F43,06-06-2024,MI
11,S22,1006,12.544,7,0.6,-9.0944,F43,06-06-2024,MI
11,S22,1006,7.4,2,0,3.034,F43,06-06-2024,MI
12,S22,1006,545.85,9,0,114.6285,F43,06-06-2024,MI
12,S22,1006,7.904,2,0.2,2.1736,F43,06-06-2024,MI
12,S22,1006,14.272,8,0.2,4.2816,F43,06-06-2024,MI
12,S23,1006,77.92,8,0,34.2848,F43,06-06-2024,MI
11,S22,1006,129.93,3,0,12.993,F43,06-06-2024,MI
11,S22,1006,111.888,7,0.2,22.3776,F43,06-06-2024,MI
12,S22,1006,821.88,6,0,213.6888,F43,06-06-2024,MI
11,S22,1006,51.712,8,0.6,-32.32,F43,06-06-2024,MI
13,S22,1006,526.45,5,0,31.587,F43,06-06-2024,MI
13,S22,1006,62.82,3,0,30.7818,F43,06-06-2024,MI
13,S22,1006,12.42,3,0,4.4712,F43,06-06-2024,MI
12,S22,1006,22.23,1,0,9.7812,F43,06-06-2024,MI
12,S22,1006,14.136,2,0.6,-7.7748,F43,06-06-2024,MI
12,S20,1006,61.12,4,0,20.7808,F43,06-06-2024,MI
11,S22,1006,6.096,3,0.6,-3.9624,F43,06-06-2024,MI
12,S22,1006,39.96,2,0,17.1828,F43,06-06-2024,MI
11,S23,1006,4.928,2,0.2,0.7392,F43,06-06-2024,MI
13,S23,1006,18.624,8,0.2,6.2856,F43,06-06-2024,MI
12,S23,1006,57.69,3,0,23.6529,F43,06-06-2024,MI
12,S23,1006,821.88,6,0,213.6888,F43,06-06-2024,MI
11,S22,1006,109.9,5,0,37.366,F43,06-06-2024,MI
12,S22,1006,15.384,1,0.2,4.0383,F43,06-06-2024,MI
13,S22,1006,30.768,2,0.2,8.0766,F43,06-06-2024,MI
13,S22,1006,122.352,3,0.2,15.294,F43,06-06-2024,MI
12,S22,1006,227.36,7,0,81.8496,F43,06-06-2024,MI
11,S21,1006,45.888,4,0.2,9.1776,F43,06-06-2024,MI
12,S23,1006,23.976,3,0.6,-14.3856,F43,06-06-2024,MI
12,S22,1006,107.53,1,0,21.506,F43,06-06-2024,MI
12,S22,1006,35.34,2,0,13.4292,F43,06-06-2024,MI
11,S23,1006,257.64,6,0,100.4796,F43,06-06-2024,MI
13,S22,1006,76.92,4,0,31.5372,F43,06-06-2024,MI
12,S21,1006,19.104,3,0.2,5.7312,F43,06-06-2024,MI
11,S22,1006,23.68,8,0.2,6.216,F43,06-06-2024,MI
11,S22,1006,58.36,5,0.6,-24.803,F43,06-06-2024,MI
11,S22,1006,39.96,5,0.6,-23.976,F43,06-06-2024,MI
12,S22,1006,41.37,3,0,17.3754,F43,06-06-2024,MI
13,S23,1006,185.58,6,0,76.0878,F43,06-06-2024,MI
13,S22,1006,124.36,2,0,27.3592,F43,06-06-2024,MI
11,S22,1006,56.28,6,0,15.7584,F43,06-06-2024,MI
12,S23,1006,14.98,1,0,6.8908,F43,06-06-2024,MI
12,S23,1006,20.32,4,0,6.9088,F43,06-06-2024,MI
12,S22,1006,17.088,2,0.2,1.068,F43,06-06-2024,MI
12,S23,1006,6.96,4,0,2.2272,F43,06-06-2024,MI
11,S22,1006,69.08,11,0,29.0136,F43,06-06-2024,MI
11,S20,1006,14.368,2,0.2,3.9512,F43,06-06-2024,MI
11,S20,1006,70.448,7,0.2,12.3284,F43,06-06-2024,MI
12,S21,1006,70.71,1,0,4.9497,F43,06-06-2024,MI
12,S23,1006,18.84,3,0,7.9128,F43,06-06-2024,MI
13,S22,1006,19.76,4,0,8.2992,F43,06-06-2024,MI
12,S22,1006,18.7,1,0,7.106,F43,06-06-2024,MI
12,S21,1006,38.29,7,0,16.4647,F43,06-06-2024,MI
13,S22,1006,26.25,3,0,11.025,F43,06-06-2024,MI
13,S20,1006,113.568,2,0.2,-5.6784,F43,06-06-2024,MI
11,S23,1006,18.96,2,0,7.584,F43,06-06-2024,MI
12,S22,1006,32.952,6,0.6,-19.7712,F43,06-06-2024,MI
12,S23,1006,28.272,2,0.2,6.3612,F43,06-06-2024,MI
12,S22,1006,43.296,2,0.2,4.3296,F43,06-06-2024,MI
13,S22,1006,24.96,4,0,6.24,F43,06-06-2024,MI
12,S22,1006,3.984,1,0.2,0.6474,F43,06-06-2024,MI
12,S21,1006,191.82,3,0,74.8098,F43,06-06-2024,MI
13,S22,1006,22.608,3,0.6,-10.1736,F43,06-06-2024,MI
12,S22,1006,66.69,3,0,22.0077,F43,06-06-2024,MI
13,S22,1006,254.352,3,0.2,0,F43,06-06-2024,MI
12,S22,1006,29.16,2,0,10.7892,F43,06-06-2024,MI
12,S22,1006,16.72,5,0.2,3.344,F43,06-06-2024,MI
13,S22,1006,41.96,2,0,2.9372,F43,06-06-2024,MI
